Experiment,Read Length,P-site Offset
GSM2476010,28,12
GSM2476011,26,11
GSM2476011,27,11
GSM2476011,28,12
GSM2476012,27,11
GSM2476012,28,12
GSM2476012,29,12
GSM2476013,26,11
GSM2476013,27,11
GSM2476013,28,12
GSM2476014,26,11
GSM2476014,27,11
GSM2476014,28,12
GSM2476015,27,11
GSM2476015,28,12
GSM2476015,29,12
GSM2476016,27,11
GSM2476016,28,12
GSM2476016,29,12
GSM2476017,27,11
GSM2476017,28,12
GSM2476017,29,12
GSM2476018,27,11
GSM2476018,28,12
GSM2476018,29,12
GSM2476121,27,11
GSM2476121,28,11
GSM2476121,29,11
GSM2476121,30,12
GSM2476122,25,11
GSM2476122,26,11
GSM2476122,27,11
GSM2476122,28,11
GSM2476122,29,11
GSM2476122,30,12
GSM2867900,25,11
GSM2867900,26,11
GSM2867900,27,11
GSM2867900,28,11
GSM2867900,29,11
GSM2867900,30,12
GSM2481052,25,15
GSM2481052,26,11
GSM2481052,27,10
GSM2481052,28,11
GSM2481052,29,11
GSM2481052,30,12
GSM2481052,31,12
GSM2481053,26,15
GSM2481053,27,11
GSM2481053,28,11
GSM2481053,29,11
GSM2481053,30,12
GSM2481054,26,11
GSM2481054,27,10
GSM2481054,28,11
GSM2481054,29,11
GSM2481054,30,12
GSM2481054,31,12
GSM2481054,32,12
GSM2481055,26,15
GSM2481055,27,11
GSM2481055,28,11
GSM2481055,29,11
GSM2481055,30,12
GSM2481056,25,11
GSM2481056,26,11
GSM2481056,27,10
GSM2481056,28,11
GSM2481056,29,11
GSM2481056,30,11
GSM2481056,31,12
GSM2481056,32,12
GSM2481057,27,11
GSM2481057,28,11
GSM2481057,29,11
GSM2481057,30,12
GSM2481057,31,12
GSM2537143,28,11
GSM2537143,29,11
GSM2537143,30,12
GSM2537143,31,12
GSM2537143,32,12
GSM2537143,33,12
GSM2537144,29,11
GSM2537144,30,12
GSM2537144,31,12
GSM2537144,32,12
GSM2537144,33,12
GSM2537145,28,11
GSM2537145,29,11
GSM2537145,30,12
GSM2537145,31,12
GSM2537145,32,12
GSM2537146,28,11
GSM2537146,29,11
GSM2537146,30,11
GSM2537146,31,12
GSM2537146,32,12
GSM2537146,33,12
GSM2538886,24,11
GSM2538886,25,11
GSM2538886,26,12
GSM2538886,27,11
GSM2538886,28,11
GSM2538886,29,11
GSM2538886,30,11
GSM2538886,31,11
GSM2538886,32,11
GSM2538903,28,11
GSM2538903,29,11
GSM2538903,30,11
GSM2538903,31,12
GSM2538903,32,12
GSM2538903,33,12
GSM2538904,27,11
GSM2538904,28,11
GSM2538904,29,11
GSM2538904,30,11
GSM2552191,27,10
GSM2552191,28,10
GSM2552191,29,11
GSM2552191,30,12
GSM2552191,31,12
GSM2552191,32,13
GSM2552192,28,11
GSM2552192,29,11
GSM2552192,30,12
GSM2552192,31,12
GSM2552192,32,13
GSM2552193,28,11
GSM2552193,29,11
GSM2552193,30,12
GSM2552193,31,12
GSM2552193,32,13
GSM2563629,25,12
GSM2563629,26,12
GSM2563629,27,12
GSM2563629,28,10
GSM2563629,29,11
GSM2563629,30,11
GSM2563629,31,12
GSM2563629,32,12
GSM2563629,33,12
GSM2563630,26,11
GSM2563630,27,12
GSM2563630,28,10
GSM2563630,29,11
GSM2563630,30,11
GSM2563630,31,12
GSM2563630,32,12
GSM2563630,33,12
GSM2563631,26,11
GSM2563631,27,12
GSM2563631,28,11
GSM2563631,29,11
GSM2563631,30,11
GSM2563631,31,12
GSM2563631,32,12
GSM2563631,33,12
GSM2563632,26,12
GSM2563632,27,12
GSM2563632,28,12
GSM2563632,29,11
GSM2563632,30,11
GSM2563632,31,12
GSM2563632,32,12
GSM2563632,33,12
GSM2602082,26,10
GSM2602082,27,11
GSM2602082,28,11
GSM2602082,29,11
GSM2602082,30,11
GSM2602082,31,12
GSM2602082,32,12
GSM2602082,33,12
GSM2602083,25,11
GSM2602083,26,10
GSM2602083,27,11
GSM2602083,28,11
GSM2602083,29,11
GSM2602083,30,12
GSM2602083,31,12
GSM2602083,32,12
GSM2602083,33,12
GSM2602084,26,11
GSM2602084,27,11
GSM2602084,28,11
GSM2602084,29,11
GSM2602084,30,12
GSM2602084,31,12
GSM2602084,32,12
GSM2602084,33,12
GSM2602085,25,11
GSM2602085,26,10
GSM2602085,27,11
GSM2602085,28,11
GSM2602085,29,11
GSM2602085,30,12
GSM2602085,31,10
GSM2602085,32,13
GSM2602086,25,10
GSM2602086,26,10
GSM2602086,27,11
GSM2602086,28,11
GSM2602086,29,11
GSM2602086,30,11
GSM2602086,31,12
GSM2602086,32,13
GSM2602087,25,10
GSM2602087,26,10
GSM2602087,27,11
GSM2602087,28,11
GSM2602087,29,11
GSM2602087,30,12
GSM2602087,31,12
GSM2602087,32,13
GSM2602088,26,10
GSM2602088,27,11
GSM2602088,28,11
GSM2602088,29,11
GSM2602088,30,12
GSM2602088,31,12
GSM2602088,32,13
GSM2602089,26,10
GSM2602089,27,11
GSM2602089,28,11
GSM2602089,29,11
GSM2602089,30,12
GSM2602089,31,12
GSM2602089,32,12
GSM2602090,26,10
GSM2602090,27,11
GSM2602090,28,11
GSM2602090,29,11
GSM2602090,30,12
GSM2602090,31,10
GSM2602090,32,12
GSM2795497,22,12
GSM2795497,23,12
GSM2795497,24,12
GSM2795497,25,12
GSM2795497,26,12
GSM2795497,27,12
GSM2795497,28,11
GSM2795497,29,11
GSM2795497,30,11
GSM2795497,31,12
GSM2795497,32,12
GSM2795498,22,12
GSM2795498,23,12
GSM2795498,24,12
GSM2795498,25,12
GSM2795498,26,12
GSM2795498,27,12
GSM2795498,28,12
GSM2795498,29,11
GSM2795498,30,11
GSM2795498,31,12
GSM2795499,22,12
GSM2795499,23,13
GSM2795499,24,12
GSM2795499,25,12
GSM2795499,26,11
GSM2795499,27,12
GSM2795499,28,12
GSM2795499,29,11
GSM2795499,30,11
GSM2795499,31,12
GSM2795500,22,12
GSM2795500,23,12
GSM2795500,24,12
GSM2795500,25,12
GSM2795500,26,12
GSM2795500,27,12
GSM2795500,28,11
GSM2795500,29,11
GSM2795500,30,11
GSM2795500,31,12
GSM3074846,25,11
GSM3074846,26,11
GSM3074846,27,11
GSM3074846,28,11
GSM3074846,29,11
GSM3074847,27,10
GSM3074847,28,11
GSM3074847,29,11
GSM3074847,30,12
GSM3074847,31,12
GSM3074848,25,11
GSM3074848,26,11
GSM3074848,27,11
GSM3074848,28,11
GSM3074848,29,11
GSM3074848,30,12
GSM3074849,25,12
GSM3074849,26,11
GSM3074849,27,11
GSM3074849,28,11
GSM3074849,29,11
GSM3074849,30,12
GSM3074849,31,12
GSM3074850,25,11
GSM3074850,26,11
GSM3074850,27,11
GSM3074850,28,11
GSM3074850,29,11
GSM3074850,30,11
GSM3074851,26,11
GSM3074851,27,11
GSM3074851,28,11
GSM3074851,29,11
GSM3074851,30,12
GSM3074851,31,12
GSM3074852,22,11
GSM3074852,23,11
GSM3074852,24,12
GSM3074852,25,10
GSM3074852,26,11
GSM3074852,27,11
GSM3074852,28,11
GSM3074852,29,11
GSM3074853,27,11
GSM3074853,28,11
GSM3074853,29,11
GSM3074853,30,12
GSM3074853,31,12
GSM3399568,23,11
GSM3399568,24,11
GSM3399568,25,11
GSM3399568,26,11
GSM3399568,27,11
GSM3399568,28,11
GSM3399568,29,11
GSM3399568,30,14
GSM3399568,31,14
GSM3399568,32,14
GSM3399568,33,14
GSM3399568,34,11
GSM3399568,35,10
GSM3399568,36,10
GSM3399568,37,14
GSM3399568,38,13
GSM3399568,39,14
GSM3399568,40,14
GSM3399569,24,11
GSM3399569,25,11
GSM3399569,26,11
GSM3399569,27,11
GSM3399569,28,14
GSM3399569,29,11
GSM3399569,30,14
GSM3399569,31,14
GSM3399569,32,14
GSM3399569,33,14
GSM3399569,34,11
GSM3399569,35,10
GSM3399569,36,13
GSM3399569,37,14
GSM3399569,38,13
GSM3399569,39,14
GSM3399569,40,14
GSM3466808,25,11
GSM3466808,26,11
GSM3466808,27,11
GSM3466808,28,11
GSM3466808,29,11
GSM3466809,26,11
GSM3466809,27,11
GSM3466809,28,11
GSM3466809,29,11
GSM3466809,30,12
GSM3544711,26,11
GSM3544711,27,10
GSM3544711,28,11
GSM3544711,29,11
GSM3544711,30,12
GSM3544711,31,12
GSM3544712,27,11
GSM3544712,28,11
GSM3544712,29,11
GSM3544712,30,12
GSM3544712,31,12
GSM3544713,26,11
GSM3544713,27,11
GSM3544713,28,11
GSM3544713,29,11
GSM3544713,30,12
GSM3544713,31,12
GSM3544714,26,11
GSM3544714,27,11
GSM3544714,28,11
GSM3544714,29,11
GSM3544714,30,12
GSM3544714,31,12
GSM3544715,27,10
GSM3544715,28,11
GSM3544715,29,11
GSM3544715,30,12
GSM3544715,31,12
GSM3544716,26,11
GSM3544716,27,11
GSM3544716,28,11
GSM3544716,29,11
GSM3544716,30,12
GSM3544716,31,12
GSM3544717,27,10
GSM3544717,28,11
GSM3544717,29,11
GSM3544717,30,12
GSM3544717,31,12
GSM3544718,26,11
GSM3544718,27,11
GSM3544718,28,11
GSM3544718,29,11
GSM3544718,30,12
GSM3544718,31,12
GSM3671370,24,11
GSM3671370,25,10
GSM3671370,26,10
GSM3671370,27,10
GSM3671370,28,11
GSM3671370,29,11
GSM3671370,30,12
GSM3671371,23,11
GSM3671371,24,11
GSM3671371,25,10
GSM3671371,26,10
GSM3671371,27,10
GSM3671371,28,11
GSM3671371,29,11
GSM3679623,35,12
GSM3679623,36,15
GSM3679623,37,15
GSM3679623,38,15
GSM3679625,35,15
GSM3679625,36,15
GSM3679625,37,15
GSM3679627,35,13
GSM3679627,36,15
GSM3679627,37,15
GSM3679627,38,10
GSM3679627,39,15
GSM3679628,35,15
GSM3679628,36,15
GSM3679628,37,15
GSM3679628,38,10
GSM3692340,34,15
GSM3692340,35,15
GSM3692340,36,15
GSM3692341,34,15
GSM3692341,35,15
GSM3692341,36,15
GSM3692342,35,15
GSM3692342,36,15
GSM3692342,37,15
GSM3692342,38,15
GSM3692343,34,13
GSM3692343,35,15
GSM3692343,36,15
GSM3692343,37,15
GSM3704305,26,11
GSM3704305,27,11
GSM3704305,28,12
GSM3704305,29,12
GSM3704306,25,11
GSM3704306,26,11
GSM3704306,27,11
GSM3704306,28,11
GSM3704306,29,12
GSM3704307,26,11
GSM3704307,27,11
GSM3704307,28,12
GSM3704307,29,12
GSM3718424,30,11
GSM3718424,31,12
GSM3718424,32,12
GSM3718424,33,12
GSM3718424,34,12
GSM3718424,35,12
GSM3718425,30,11
GSM3718425,31,12
GSM3718425,32,12
GSM3718425,33,12
GSM3718425,34,12
GSM3718425,35,12
GSM3718426,30,12
GSM3718426,31,12
GSM3718426,32,12
GSM3718426,33,12
GSM3718426,34,12
GSM3718426,35,12
GSM3718426,36,12
GSM3718427,31,12
GSM3718427,32,12
GSM3718427,33,12
GSM3718427,34,12
GSM3718427,35,12
GSM3718427,36,12
GSM3720425,21,11
GSM3720425,22,11
GSM3720425,23,11
GSM3720425,24,11
GSM3720425,25,11
GSM3720425,26,11
GSM3720425,27,11
GSM3720425,28,11
GSM3720426,23,11
GSM3720426,24,11
GSM3720426,25,11
GSM3720426,26,11
GSM3720426,27,11
GSM3720426,28,11
GSM3720426,29,11
GSM3720427,26,11
GSM3720427,27,11
GSM3720427,28,11
GSM3720427,29,11
GSM3720428,26,11
GSM3720428,27,11
GSM3720428,28,11
GSM3720428,29,11
GSM3721660,22,14
GSM3721660,23,15
GSM3721660,24,11
GSM3721660,25,10
GSM3721660,26,10
GSM3721660,27,11
GSM3721660,28,10
GSM3721661,24,13
GSM3721661,25,15
GSM3721661,26,13
GSM3721661,27,11
GSM3721661,28,11
GSM3721661,29,11
GSM3721662,25,13
GSM3721662,26,11
GSM3721662,27,10
GSM3721662,28,11
GSM3721662,29,11
GSM3721662,30,12
GSM3721663,25,13
GSM3721663,26,10
GSM3721663,27,12
GSM3721663,28,11
GSM3721663,29,11
GSM3721664,24,11
GSM3721664,25,10
GSM3721664,26,10
GSM3721664,27,14
GSM3721664,28,13
GSM3721664,29,10
GSM3721665,24,11
GSM3721665,25,13
GSM3721665,26,11
GSM3721665,27,11
GSM3721665,28,11
GSM3721665,29,11
GSM3721665,30,11
GSM3721666,24,14
GSM3721666,25,13
GSM3721666,26,11
GSM3721666,27,12
GSM3721666,28,13
GSM3721667,24,11
GSM3721667,25,13
GSM3721667,26,13
GSM3721667,27,15
GSM3721667,28,11
GSM3721667,29,11
GSM3721668,24,13
GSM3721668,25,12
GSM3721668,26,10
GSM3721668,27,11
GSM3721668,28,10
GSM3721668,29,10
GSM3721669,26,11
GSM3721669,27,11
GSM3721669,28,11
GSM3721669,29,10
GSM3721670,26,10
GSM3721670,27,11
GSM3721670,28,12
GSM3721670,29,11
GSM3739081,26,10
GSM3739081,27,11
GSM3739081,28,11
GSM3739081,29,11
GSM3739082,25,10
GSM3739082,26,10
GSM3739082,27,11
GSM3739082,28,11
GSM3739083,26,10
GSM3739083,27,11
GSM3739083,28,11
GSM3739083,29,11
GSM3739083,30,12
GSM3739083,31,12
GSM3739084,26,10
GSM3739084,27,11
GSM3739084,28,11
GSM3739085,26,10
GSM3739085,27,11
GSM3739085,28,11
GSM3739085,29,11
GSM4504139,28,11
GSM4504139,29,11
GSM4504139,30,11
GSM4504139,31,12
GSM4504140,27,11
GSM4504140,28,11
GSM4504140,29,11
GSM4504143,26,11
GSM4504143,27,11
GSM4504143,28,11
GSM4504143,29,11
GSM4504143,30,12
GSM4504144,25,11
GSM4504144,26,11
GSM4504144,27,11
GSM4504144,28,11
GSM4504147,26,11
GSM4504147,27,11
GSM4504147,28,11
GSM4504147,29,11
GSM4504147,30,11
GSM4504147,31,12
GSM4504148,26,11
GSM4504148,27,11
GSM4504148,28,11
GSM4504148,29,11
GSM4504148,30,12
GSM4504148,31,12
GSM4504151,26,11
GSM4504151,27,11
GSM4504151,28,11
GSM4504151,29,11
GSM4504152,25,11
GSM4504152,26,11
GSM4504152,27,11
GSM4504152,28,11
GSM4504152,29,11
GSM3753501,28,11
GSM3753501,29,11
GSM3753501,30,12
GSM3753501,31,12
GSM3753502,28,11
GSM3753502,29,11
GSM3753502,30,12
GSM3753502,31,12
GSM3753503,28,11
GSM3753503,29,11
GSM3753503,30,12
GSM3753503,31,12
GSM3753506,26,11
GSM3753506,27,11
GSM3753506,28,11
GSM3753506,29,11
GSM3753507,26,11
GSM3753507,27,11
GSM3753507,28,11
GSM3753507,29,11
GSM3753510,25,11
GSM3753510,26,11
GSM3753510,27,11
GSM3753510,28,11
GSM3753510,29,11
GSM3753511,25,11
GSM3753511,26,11
GSM3753511,27,11
GSM3753511,28,11
GSM3753511,29,11
GSM3753514,27,10
GSM3753514,28,11
GSM3753514,29,11
GSM3753514,30,12
GSM3753515,27,10
GSM3753515,28,11
GSM3753515,29,11
GSM3753515,30,12
GSM3753516,27,10
GSM3753516,28,11
GSM3753516,29,11
GSM3753516,30,12
GSM3753519,25,11
GSM3753519,26,11
GSM3753519,27,11
GSM3753519,28,11
GSM3753519,29,11
GSM3753520,25,11
GSM3753520,26,11
GSM3753520,27,11
GSM3753520,28,11
GSM3753520,29,11
GSM3762993,27,11
GSM3762993,28,11
GSM3762993,29,12
GSM3762993,30,12
GSM3762993,31,12
GSM3762994,27,11
GSM3762994,28,11
GSM3762994,29,12
GSM3762994,30,12
GSM3762994,31,12
GSM3762995,27,11
GSM3762995,28,11
GSM3762995,29,12
GSM3762995,30,12
GSM3762995,31,13
GSM3762996,27,11
GSM3762996,28,11
GSM3762996,29,11
GSM3762996,30,12
GSM3762996,31,12
GSM3762996,32,13
GSM3762997,27,11
GSM3762997,28,11
GSM3762997,29,12
GSM3762997,30,12
GSM3762997,31,13
GSM3762997,32,13
GSM3762998,27,11
GSM3762998,28,11
GSM3762998,29,12
GSM3762998,30,12
GSM3762998,31,13
GSM3763005,28,11
GSM3763005,29,11
GSM3763005,30,12
GSM3763005,31,12
GSM3763005,32,12
GSM3763005,33,13
GSM3763006,28,11
GSM3763006,29,11
GSM3763006,30,12
GSM3763006,31,12
GSM3763006,32,12
GSM3940762,28,11
GSM3940762,29,11
GSM3940762,30,12
GSM3940762,31,12
GSM3940762,32,12
GSM3940762,33,12
GSM3791723,27,11
GSM3791723,28,11
GSM3791723,29,11
GSM3791723,30,11
GSM3791723,31,11
GSM3791723,32,11
GSM3791723,33,12
GSM3791724,25,11
GSM3791724,26,11
GSM3791724,27,11
GSM3791724,28,11
GSM3791724,29,11
GSM3791724,30,12
GSM3791724,31,12
GSM3791725,27,11
GSM3791725,28,11
GSM3791725,29,11
GSM3791725,30,11
GSM3791725,31,12
GSM3791726,27,11
GSM3791726,28,11
GSM3791726,29,11
GSM3791726,30,11
GSM3791726,31,12
GSM3791727,27,11
GSM3791727,28,11
GSM3791727,29,11
GSM3791727,30,11
GSM3791727,31,12
GSM3791728,24,11
GSM3791728,25,11
GSM3791728,26,11
GSM3791728,27,11
GSM3791728,28,11
GSM3791728,29,11
GSM3791728,30,11
GSM3791728,31,12
GSM3791729,26,11
GSM3791729,27,11
GSM3791729,28,11
GSM3791729,29,11
GSM3791729,30,11
GSM3791729,31,12
GSM3791730,26,11
GSM3791730,27,11
GSM3791730,28,11
GSM3791730,29,11
GSM3791730,30,11
GSM3791730,31,12
GSM3820024,28,11
GSM3820024,29,11
GSM3820024,30,12
GSM3820024,31,12
GSM3820024,32,12
GSM3820024,33,12
GSM3820025,28,11
GSM3820025,29,11
GSM3820025,30,12
GSM3820025,31,12
GSM3820025,32,12
GSM3820025,33,12
GSM3820026,28,11
GSM3820026,29,11
GSM3820026,30,12
GSM3820026,31,12
GSM3820026,32,12
GSM3820026,33,12
GSM3820027,28,11
GSM3820027,29,11
GSM3820027,30,12
GSM3820027,31,12
GSM3820027,32,12
GSM3820027,33,12
GSM3820028,28,11
GSM3820028,29,11
GSM3820028,30,12
GSM3820028,31,12
GSM3820028,32,12
GSM3820028,33,12
GSM3820029,28,11
GSM3820029,29,11
GSM3820029,30,12
GSM3820029,31,12
GSM3820029,32,12
GSM3820029,33,12
GSM3820030,28,11
GSM3820030,29,11
GSM3820030,30,12
GSM3820030,31,12
GSM3820030,32,12
GSM3820030,33,12
GSM3820031,28,11
GSM3820031,29,11
GSM3820031,30,12
GSM3820031,31,12
GSM3820031,32,12
GSM3820031,33,12
GSM3889077,28,10
GSM3889077,29,11
GSM3889077,30,11
GSM3889077,31,12
GSM3889077,32,12
GSM3889077,33,12
GSM3889077,34,13
GSM3889078,27,10
GSM3889078,28,10
GSM3889078,29,11
GSM3889078,30,12
GSM3889078,31,12
GSM3889078,32,12
GSM3889078,33,13
GSM3889079,27,10
GSM3889079,28,10
GSM3889079,29,11
GSM3889079,30,12
GSM3889079,31,12
GSM3889079,32,12
GSM3889079,33,13
GSM3889080,27,10
GSM3889080,28,10
GSM3889080,29,11
GSM3889080,30,12
GSM3889080,31,12
GSM3889080,32,12
GSM3889080,33,13
GSM3889085,27,12
GSM3889085,28,10
GSM3889085,29,11
GSM3889085,30,12
GSM3889085,31,12
GSM3889085,32,12
GSM3889085,33,12
GSM3889085,34,13
GSM3889086,27,12
GSM3889086,28,10
GSM3889086,29,11
GSM3889086,30,12
GSM3889086,31,12
GSM3889086,32,12
GSM3889086,33,13
GSM3889087,26,12
GSM3889087,27,12
GSM3889087,28,10
GSM3889087,29,11
GSM3889087,30,12
GSM3889087,31,12
GSM3889087,32,12
GSM3889087,33,13
GSM3889088,27,12
GSM3889088,28,11
GSM3889088,29,11
GSM3889088,30,12
GSM3889088,31,12
GSM3889088,32,12
GSM3889088,33,12
GSM3889093,24,12
GSM3889093,25,13
GSM3889093,26,11
GSM3889093,27,12
GSM3889093,28,10
GSM3889093,29,11
GSM3889093,30,12
GSM3889093,31,12
GSM3889093,32,13
GSM3889094,24,12
GSM3889094,25,11
GSM3889094,26,11
GSM3889094,27,12
GSM3889094,28,10
GSM3889094,29,11
GSM3889094,30,11
GSM3889094,31,12
GSM3889094,32,13
GSM3889095,24,11
GSM3889095,25,11
GSM3889095,26,13
GSM3889095,27,12
GSM3889095,28,10
GSM3889095,29,11
GSM3889095,30,12
GSM3889095,31,12
GSM3889095,32,12
GSM3889096,24,12
GSM3889096,25,12
GSM3889096,26,12
GSM3889096,27,10
GSM3889096,28,10
GSM3889096,29,11
GSM3889096,30,11
GSM3889096,31,12
GSM3889096,32,13
GSM4146393,24,12
GSM4146393,25,13
GSM4146393,26,11
GSM4146393,27,12
GSM4146393,28,10
GSM4146393,29,11
GSM4146393,30,12
GSM4146393,31,12
GSM4146393,32,13
GSM4146394,24,12
GSM4146394,25,12
GSM4146394,26,11
GSM4146394,27,12
GSM4146394,28,10
GSM4146394,29,11
GSM4146394,30,12
GSM4146394,31,12
GSM4146394,32,12
GSM4146395,24,14
GSM4146395,25,12
GSM4146395,26,13
GSM4146395,27,12
GSM4146395,28,11
GSM4146395,29,11
GSM4146395,30,12
GSM4146395,31,13
GSM4146395,32,13
GSM4146396,24,14
GSM4146396,25,13
GSM4146396,26,13
GSM4146396,27,10
GSM4146396,28,11
GSM4146396,29,11
GSM4146396,30,12
GSM4146396,31,12
GSM4146396,32,12
GSM3890769,33,15
GSM3890769,34,15
GSM3890769,35,15
GSM3890769,36,15
GSM3890769,37,15
GSM3890769,38,15
GSM3890770,30,15
GSM3890770,31,15
GSM3890770,32,15
GSM3890770,33,15
GSM3890770,34,15
GSM3890770,35,15
GSM3890770,36,15
GSM3890770,37,15
GSM3890770,38,15
GSM3890770,39,15
GSM3890771,31,15
GSM3890771,32,15
GSM3890771,33,15
GSM3890771,34,15
GSM3890771,35,15
GSM3890771,36,15
GSM3890771,37,15
GSM3890771,38,15
GSM3890771,39,13
GSM3900208,27,11
GSM3900208,28,11
GSM3900208,29,11
GSM3900208,30,11
GSM3900208,31,12
GSM3900208,32,12
GSM3900208,33,12
GSM3900209,26,11
GSM3900209,27,11
GSM3900209,28,11
GSM3900209,29,11
GSM3900209,30,11
GSM3900209,31,12
GSM3900209,32,12
GSM3900210,27,11
GSM3900210,28,11
GSM3900210,29,11
GSM3900210,30,11
GSM3900210,31,12
GSM3900210,32,12
GSM3900211,27,11
GSM3900211,28,11
GSM3900211,29,11
GSM3900211,30,11
GSM3900211,31,12
GSM3900211,32,12
GSM3900212,27,11
GSM3900212,28,11
GSM3900212,29,11
GSM3900212,30,11
GSM3900212,31,12
GSM3900212,32,12
GSM3900212,33,12
GSM3900213,27,11
GSM3900213,28,11
GSM3900213,29,11
GSM3900213,30,11
GSM3900213,31,12
GSM3900213,32,12
GSM3905622,21,12
GSM3905622,22,11
GSM3905622,23,11
GSM3905622,24,12
GSM3905622,25,11
GSM3905622,26,11
GSM3905622,27,11
GSM3905622,28,11
GSM3905622,29,11
GSM3905622,30,12
GSM3905623,21,11
GSM3905623,22,12
GSM3905623,23,11
GSM3905623,24,11
GSM3905623,25,11
GSM3905623,26,11
GSM3905623,27,11
GSM3905623,28,11
GSM3905623,29,11
GSM3907597,22,11
GSM3907597,23,11
GSM3907597,24,11
GSM3907597,25,11
GSM3907597,26,11
GSM3907597,27,11
GSM3907597,28,11
GSM3907597,29,11
GSM3907597,30,12
GSM3907598,22,11
GSM3907598,23,11
GSM3907598,24,11
GSM3907598,25,11
GSM3907598,26,11
GSM3907598,27,11
GSM3907598,28,11
GSM3907598,29,11
GSM3907598,30,12
GSM3930172,23,14
GSM3930172,24,14
GSM3930172,25,13
GSM3930172,26,11
GSM3930172,27,13
GSM3930172,28,14
GSM3930172,29,15
GSM3930172,30,15
GSM3930173,22,11
GSM3930173,23,10
GSM3930173,24,15
GSM3930173,25,12
GSM3930173,26,14
GSM3930173,27,12
GSM3930173,28,13
GSM3930173,29,15
GSM3930173,30,15
GSM3930173,31,12
GSM3930174,22,14
GSM3930174,23,11
GSM3930174,24,11
GSM3930174,25,11
GSM3930174,26,10
GSM3930174,27,13
GSM3930174,28,11
GSM3930174,29,13
GSM3930174,30,14
GSM3944606,26,11
GSM3944606,27,11
GSM3944606,28,11
GSM3944606,29,12
GSM3944606,30,12
GSM3944607,26,11
GSM3944607,27,11
GSM3944607,28,11
GSM3944607,29,12
GSM3944607,30,12
GSM3944608,26,11
GSM3944608,27,11
GSM3944608,28,11
GSM3944608,29,12
GSM3944608,30,12
GSM3944609,26,11
GSM3944609,27,11
GSM3944609,28,11
GSM3944609,29,12
GSM3944609,30,12
GSM3944610,26,11
GSM3944610,27,11
GSM3944610,28,11
GSM3944610,29,11
GSM3944610,30,12
GSM3944611,26,11
GSM3944611,27,11
GSM3944611,28,11
GSM3944611,29,12
GSM3944611,30,12
GSM3944612,25,11
GSM3944612,26,11
GSM3944612,27,11
GSM3944612,28,11
GSM3944612,29,12
GSM3944612,30,12
GSM3944612,31,12
GSM3944613,26,11
GSM3944613,27,11
GSM3944613,28,11
GSM3944613,29,12
GSM3944613,30,12
GSM3944614,27,11
GSM3944614,28,11
GSM3944614,29,12
GSM3944614,30,12
GSM3944615,27,11
GSM3944615,28,11
GSM3944615,29,11
GSM3944615,30,12
GSM3944615,31,12
GSM3944616,25,11
GSM3944616,26,11
GSM3944616,27,11
GSM3944616,28,11
GSM3944616,29,12
GSM3944617,26,11
GSM3944617,27,11
GSM3944617,28,11
GSM3944617,29,12
GSM3944617,30,12
GSM3944618,27,11
GSM3944618,28,11
GSM3944618,29,12
GSM3944618,30,12
GSM3944619,26,11
GSM3944619,27,11
GSM3944619,28,11
GSM3944619,29,12
GSM3944619,30,12
GSM3944620,27,11
GSM3944620,28,11
GSM3944620,29,12
GSM3944620,30,12
GSM3954920,34,15
GSM3954920,35,15
GSM3954920,36,15
GSM3954920,37,15
GSM3954920,38,15
GSM3954920,39,15
GSM3954921,34,15
GSM3954921,35,15
GSM3954921,36,15
GSM3954921,37,15
GSM3954921,38,15
GSM3954922,34,15
GSM3954922,35,15
GSM3954922,36,15
GSM3954922,37,15
GSM3954922,38,15
GSM3984243,24,11
GSM3984243,25,13
GSM3984243,26,10
GSM3984243,27,15
GSM3984243,28,15
GSM3984243,29,10
GSM3984243,30,10
GSM3984243,31,15
GSM3984245,24,11
GSM3984245,25,12
GSM3984245,26,10
GSM3984245,27,15
GSM3984245,28,10
GSM3984245,29,10
GSM3984245,30,10
GSM3984245,31,10
GSM3984247,26,11
GSM3984247,27,11
GSM3984247,28,11
GSM3984247,29,11
GSM3984247,30,12
GSM3984247,31,13
GSM3984249,24,11
GSM3984249,25,11
GSM3984249,26,11
GSM3984249,27,11
GSM3984249,28,11
GSM3984249,29,11
GSM3984249,30,12
GSM3984249,31,12
GSM3984251,24,11
GSM3984251,25,13
GSM3984251,26,10
GSM3984251,27,15
GSM3984251,28,15
GSM3984251,29,10
GSM3984251,30,10
GSM3984251,31,10
GSM3984253,24,11
GSM3984253,25,13
GSM3984253,26,10
